type,id,name,cp,year_10143,year_09019,year_10148_BISM,year_10148_DA,year_10148_ESD,year_10148_ID,year_10148_NC,year_09119_BISM,year_09119_IDA,year_09119_NC,year_09119_ESDA,year_09119_AIDA,year_09119_MA,year_09119_ORA,year_09119_SA,year_09119_CPA
,24999,Business Internship,6,,,,,,,,,,,,,,,,
,31005,Advanced Data Analytics,6,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
,31075,Object-relational Databases,6,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
,31080,Interactive Media,6,0,,0,0,0,4,,0,4,0,0,0,0,0,0,0
,31097,IT Operations Management,6,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
,31100,Enterprise Development with .NET,6,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
,31102,Game Design Studio 1,6,,,,,,,,,,,,,,,,
,31103,Game Design Studio 2,6,,,,,,,,,,,,,,,,
,31241,3D Computer Animation,6,0,,,,,,,,,,,,,,,
,31242,Advanced Internet Programming,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31243,Analytics Capstone B,6,0,,0,0,0,0,0,,,,,,,,,
,31245,Business Process and IT Strategy,6,5,,5,0,0,0,0,7,0,0,0,0,0,0,0,0
,31247,Collaborative Business Processes,6,4,,2,0,0,0,0,4,0,0,0,0,0,0,0,0
,31248,Games and Graphics Project,6,0,,,,,,,,,,,,,,,
,31249,Computer Graphics Rendering Techniques,6,,,,,,,,,,,,,,,,
,31250,Introduction to Data Analytics,6,0,,0,3,0,0,0,0,0,0,0,4,0,0,0,0
,31251,Data Structures and Algorithms,6,0,,0,0,3,0,0,5,,5,5,5,5,5,,5
,31253,Database Programming,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31255,Finance and IT Professionals,6,0,,3,0,0,0,0,4,0,0,0,0,0,0,0,0
,31256,Image Processing and Pattern Recognition,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31257,Information System Development Methodologies,6,3,,3,0,0,0,0,4,0,0,0,0,0,0,0,0
,31258,Innovations for Global Relationship Management,6,0,,4,0,0,0,0,5,0,0,0,0,0,0,0,0
,31260,Fundamentals of Interaction Design,6,0,,0,0,3,2,0,,4,0,4,,,,,
,31262,Introduction to Computer Game Design,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31263,Introduction to Computer Game Development,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31264,Introduction to Computer Graphics,6,0,,,,,,,,,,,,,,,
,31265,Communication for IT Professionals,6,1,,1,1,1,1,1,,,,,,,,,
,31266,Introduction to Information Systems,6,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,31268,Web Systems,6,1,,1,1,1,1,1,3,3,3,3,3,3,3,3,3
,31269,Business Requirements Modelling,6,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,31271,Database Fundamentals,6,2,,3,3,3,3,3,2,2,2,2,2,2,2,2,2
,31272,Project Management and the Professional,6,6,,5,5,5,5,5,7,7,6,7,7,7,7,7,7
,31276,Networked Enterprise Architecture,6,0,,4,0,0,0,0,6,0,0,0,0,0,0,0,0
,31280,Strategic IT Project,6,0,,6,0,0,0,0,6,0,0,0,0,0,0,0,0
,31282,Systems Testing and Quality Management,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31285,Mobile Applications Development,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31482,Honours Project,12,,2,,,,,,8,8,8,8,8,8,8,8,8
,31489,Industry Study 1,6,2,,,,,,,,,,,,,,,
,31490,Industry Study 2,6,5,,,,,,,,,,,,,,,
,31748,Programming on the Internet,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31777,Advanced Interaction Design,6,0,,0,0,0,4,0,0,4,0,0,0,0,0,0,0
,31927,Application Development in .NET,6,,,0,0,0,0,0,,,,,,,,,
,32144,Technology Research Preparation,6,,1,,,,,,6,6,6,6,6,6,6,6,6
,32146,Data Visualisation and Visual Analytics,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,32931,Technology Research Methods,6,,1,,,,,,7,7,7,7,7,7,7,7,7
,37131,Introduction to Linear Dynamical Systems,6,,,0,3,0,0,0,1,1,1,1,1,1,1,1,1
,37132,Introduction to Mathematical Analysis and Modelling,6,,,,,,,,2,2,2,2,2,2,2,2,2
,37151,Introduction to Statistics,6,,,0,3,0,0,0,1,1,1,1,1,1,1,1,1
,37161,Probability and Random Variables,6,,,,,,,,0,0,0,0,0,4,4,4,
,37181,Discrete Mathematics,6,,,,,,,,2,2,2,2,2,2,2,2,2
,37233,Linear Algebra,6,,,,,,,,0,0,0,0,0,4,4,4,
,37234,Advanced Calculus,6,,,,,,,,0,0,0,0,0,7,0,0,0
,37242,Optimisation in Quantitative Management,6,,,,,,,,0,0,0,0,0,0,0,0,0
,37252,Regression Analysis,6,,,,,,,,0,0,0,0,0,4,4,4,0
,37253,Sample Surveys,6,,,,,,,,0,0,0,0,0,0,0,6,0
,37262,Simulation Modelling,6,,,,,,,,0,0,0,0,0,0,0,0,0
,37335,Differential Equations,6,,,,,,,,0,0,0,0,0,6,0,0,0
,37343,Nonlinear Methods in Quantitative Management ,6,,,,,,,,0,0,0,0,0,0,6,0,0
,37344,Network and Combinatorial Optimisation,6,,,,,,,,0,0,0,0,0,0,6,0,0
,37345,Quantitative Management Practice,6,,,,,,,,0,0,0,0,0,0,0,0,0
,37356,Design and Analysis of Experiments,6,,,,,,,,0,0,0,0,0,0,0,0,0
,37357,Advanced Statistical Modelling,6,,,,,,,,0,0,0,0,0,0,0,0,0
,37363,Stochastic Processes,6,,,,,,,,0,0,0,0,0,6,0,0,0
,37373,Programming for Data Analysis,6,,,,,,,,0,0,0,0,0,0,0,0,0
,37438,Modern Analysis with Applications,6,,,,,,,,0,0,0,0,0,8,0,0,0
,37458,Advanced Bayesian Methods,6,,,,,,,,0,0,0,0,0,0,0,0,0
,37459,Multivariate Data Analysis,6,,,,,,,,0,0,0,0,0,0,0,8,0
,37481,Honours Seminar 1,6,,,,,,,,0,0,0,0,0,0,0,0,0
,41001,Cloud Computing and Software as a Service,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,41003,Enterprise Architecture Practice,6,0,,,,,,,,,,,,,,,
,41004,Analytics Capstone Project,6,,,0,5,0,0,0,0,0,0,7,7,0,0,0,0
,41015,Industry Experience 1,3,2,,,,,,,,,,,,,,,
,41016,Industry Experience 2,3,5,,,,,,,,,,,,,,,
,41019,Prototyping Physical Interaction,6,,,0,0,0,3,0,0,0,0,0,0,0,0,0,0
,41020,Human-centred Design Methods,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,41021,Interaction Design Studio,12,,,0,0,0,5,0,,6,0,0,0,0,0,0,0
,41024,Advanced Games Programming,6,,,,,,,,,,,,,,,,
,41025,Introduction to Software Development,6,4,,0,0,4,0,0,0,0,0,5,0,0,0,0,0
,41026,Advanced Software Development,6,6,,0,0,0,0,0,0,0,0,6,0,0,0,0,0
,41075,Principles of Programming Languages,6,,,,,,,,0,0,0,0,0,0,0,0,0
,41076,Quantum Computing,6,,,,,,,,0,0,0,0,0,0,0,0,0
,41077,Data Driven and Intelligent Robotics,6,,,,,,,,0,0,0,0,0,0,0,0,0
,41078,Computing Science Studio 1,6,,,,,,,,3,3,3,3,3,3,3,3,3
,41079,Computing Science Studio 2,6,,,,,,,,5,,5,5,5,5,5,5,5
,41080,Theory of Computing Science,6,,,,,,,,4,4,4,4,4,4,4,4,4
,41092,Network Fundamentals,6,3,,2,2,2,2,2,3,3,3,3,3,3,3,3,3
,41889,Application Development in the iOS Environment,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,41900,Security Fundamentals,6,0,,0,0,0,0,3,0,0,4,0,0,0,0,0,4
,42028,Deep Learning and Convolutional Neural Network,6,,,,,,,,0,0,0,0,0,0,0,0,0
,42913,Social and Information Network Analysis,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,48023,Programming Fundamentals,6,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,48024,Applications Programming,6,3,,0,0,2,0,0,3,3,3,3,3,3,3,3,3
,48080,Introduction to Innovation,6,,,,,,,,,,,,,,,,
,48270,Entrepreneurship and Commercialisation,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,48433,Software Architecture,6,4,,0,0,3,0,0,0,0,0,5,0,0,0,0,0
,59330,Advertising Practice,6,,,,,,,,,,,,,,,,
,68101,Foundations of Physics,6,,,,,,,,,,,,,,,,
,68201,Physics in Action,6,,,,,,,,,,,,,,,,
,68316,Applied Electronics and Interfacing,6,,,,,,,,,,,,,,,,
,68415,Measurement and Analysis of Physical Processes,6,,,,,,,,,,,,,,,,
,70102,Foundations of Law,8,,,,,,,,,,,,,,,,
,81511,Problems to Possibilities,8,,,,,,,,,,,,,,,,
,81512,Creative Practice and Methods,8,,,,,,,,,,,,,,,,
,81513,"Past, Present, Future of Innovation",8,,,,,,,,,,,,,,,,
,81514,Creativity and Complexity,8,,,,,,,,,,,,,,,,
,81515,Leading Innovationn,8,,,,,,,,,,,,,,,,
,81516,Initiatives and Entrepreneurship,8,,,,,,,,,,,,,,,,
,81521,Envisioning Futures,6,,,,,,,,,,,,,,,,
,81522,Innovation Internship A,6,,,,,,,,,,,,,,,,
,81523,Speculative Start-up,6,,,,,,,,,,,,,,,,
,81524,Professional Practice at the Cutting Edge,6,,,,,,,,,,,,,,,,
,81525,Innovation Internship B,6,,,,,,,,,,,,,,,,
,81528,New Knowledge-making Lab,6,,,,,,,,,,,,,,,,
,81531,Industry Innovation Project,12,,,,,,,,,,,,,,,,
,81532,Creative Intelligence Capstonne,12,,,,,,,,,,,,,,,,
,97101,Chinese Language and Culture 1,8,,,,,,,,,,,,,,,,
,97102,Chinese Language and Culture 2,8,,,,,,,,,,,,,,,,
,97103,Chinese Language and Culture 3,8,,,,,,,,,,,,,,,,
,97104,Chinese Language and Culture 4,8,,,,,,,,,,,,,,,,
,97105,Chinese Language and Culture 5,8,,,,,,,,,,,,,,,,
,97106,Chinese Language and Culture 6,8,,,,,,,,,,,,,,,,
,97109,Chinese Mass Media,8,,,,,,,,,,,,,,,,
,97110,Twentieth Century Chinese Fiction,8,,,,,,,,,,,,,,,,
,97111,Chinese Festivals and Ceremonies,8,,,,,,,,,,,,,,,,
,97112,Chinese Film,8,,,,,,,,,,,,,,,,
,97113,Chinese Culture and Heritage,8,,,,,,,,,,,,,,,,
,97201,Japanese Language and Culture 1,8,,,,,,,,,,,,,,,,
,97202,Japanese Language and Culture 2,8,,,,,,,,,,,,,,,,
,97203,Japanese Language and Culture 3,8,,,,,,,,,,,,,,,,
,97204,Japanese Language and Culture 4,8,,,,,,,,,,,,,,,,
,97205,Japanese Language and Culture 5,8,,,,,,,,,,,,,,,,
,97206,Japanese Language and Culture 6,8,,,,,,,,,,,,,,,,
,97207,Japanese Films and Popular Culture,8,,,,,,,,,,,,,,,,
,97208,Japanese Language and Identity,8,,,,,,,,,,,,,,,,
,97209,Japanese Media and Current Issues,8,,,,,,,,,,,,,,,,
,97210,Transcultural Communication in Japanese,8,,,,,,,,,,,,,,,,
,97401,French Language and Culture 1,8,,,,,,,,,,,,,,,,
,97402,French Language and Culture 2,8,,,,,,,,,,,,,,,,
,97403,French Language and Culture 3,8,,,,,,,,,,,,,,,,
,97404,French Language and Culture 4,8,,,,,,,,,,,,,,,,
,97405,French Language and Culture 5,8,,,,,,,,,,,,,,,,
,97406,French Language and Culture 6,8,,,,,,,,,,,,,,,,
,97407,Francophone Identities in Conflict,8,,,,,,,,,,,,,,,,
,97408,Show and Tell: Francophone Cultures on Display,8,,,,,,,,,,,,,,,,
,97409,Francophone Cultures of Consumption,8,,,,,,,,,,,,,,,,
,97410,Places and Spaces of the Francophone World,8,,,,,,,,,,,,,,,,
,97501,Spanish Language and Culture 1,8,,,,,,,,,,,,,,,,
,97502,Spanish Language and Culture 2,8,,,,,,,,,,,,,,,,
,97503,Spanish Language and Culture 3,8,,,,,,,,,,,,,,,,
,97504,Spanish Language and Culture 4,8,,,,,,,,,,,,,,,,
,97505,Spanish Language and Culture 5,8,,,,,,,,,,,,,,,,
,97506,Spanish Language and Culture 6,8,,,,,,,,,,,,,,,,
,97507,Human Rights in Hispanophone Societies,8,,,,,,,,,,,,,,,,
,97508,US Latin American Relations,8,,,,,,,,,,,,,,,,
,97509,Spanish Language and Culture 9,8,,,,,,,,,,,,,,,,
,976001,Foundations in International Studies,8,,,,,,,,,,,,,,,,
,97601,German Language and Culture 1,8,,,,,,,,,,,,,,,,
,97602,German Language and Culture 2,8,,,,,,,,,,,,,,,,
,97603,German Language and Culture 3,8,,,,,,,,,,,,,,,,
,97604,German Language and Culture 4,8,,,,,,,,,,,,,,,,
,97605,German Today,8,,,,,,,,,,,,,,,,
,97606,German Literature,8,,,,,,,,,,,,,,,,
,97607,German Film,8,,,,,,,,,,,,,,,,
,97608,German Popular Music,8,,,,,,,,,,,,,,,,
,976111,Contemporary China,8,,,,,,,,,,,,,,,,
,976211,Contemporary Japan,8,,,,,,,,,,,,,,,,
,976411,Contemporary France,8,,,,,,,,,,,,,,,,
,976421,Contemporary Germany,8,,,,,,,,,,,,,,,,
,976431,Contemporary Italy,8,,,,,,,,,,,,,,,,
,976502,Contemporary Latin(o) Americas,8,,,,,,,,,,,,,,,,
,976602,Contemporary Canada (Quebec),8,,,,,,,,,,,,,,,,
,977110,In-country Study 1: China,24,,,,,,,,,,,,,,,,
,977210,In-country Study 1: Japan,24,,,,,,,,,,,,,,,,
,977410,In-country Study 1: France,24,,,,,,,,,,,,,,,,
,977420,In-country Study 1: Germany,24,,,,,,,,,,,,,,,,
,977430,In-country Study 1: Italy,24,,,,,,,,,,,,,,,,
,977450,In-country Study 1: Spain,24,,,,,,,,,,,,,,,,
,977460,In-country Study 1: Switzerland,24,,,,,,,,,,,,,,,,
,977520,In-country Study 1: Chile,24,,,,,,,,,,,,,,,,
,977530,In-country Study 1: Mexico,24,,,,,,,,,,,,,,,,
,977542,In-country Study 1: Argentina,24,,,,,,,,,,,,,,,,
,977543,In-country Study 1: Canada,24,,,,,,,,,,,,,,,,
,977620,In-country Study 1: Latino USA,24,,,,,,,,,,,,,,,,
,977911,In-country Study 1: Colombia,24,,,,,,,,,,,,,,,,
,977914,In-country Study 1: Costa Rica,24,,,,,,,,,,,,,,,,
,977915,In-country Study 2: Costa Rica,24,,,,,,,,,,,,,,,,
,97801,Italian Language and Culture 1,8,,,,,,,,,,,,,,,,
,97802,Italian Language and Culture 2,8,,,,,,,,,,,,,,,,
,97803,Italian Language and Culture 3,8,,,,,,,,,,,,,,,,
,97804,Italian Language and Culture 4,8,,,,,,,,,,,,,,,,
,97805,Italian Language and Culture 5,8,,,,,,,,,,,,,,,,
,97806,Italian Language and Culture 6,8,,,,,,,,,,,,,,,,
,97807,Italian Language and Culture 7,8,,,,,,,,,,,,,,,,
,97808,Italian Language and Culture 8,8,,,,,,,,,,,,,,,,
,978110,In-country Study 2: China,24,,,,,,,,,,,,,,,,
,978210,In-country Study 2: Japan,24,,,,,,,,,,,,,,,,
,978410,In-country Study 2: France,24,,,,,,,,,,,,,,,,
,978420,In-country Study 2: Germany,24,,,,,,,,,,,,,,,,
,978430,In-country Study 2: Italy,24,,,,,,,,,,,,,,,,
,978450,In-country Study 2: Spain,24,,,,,,,,,,,,,,,,
,978460,In-country Study 2: Switzerland,24,,,,,,,,,,,,,,,,
,978520,In-country Study 2: Chile,24,,,,,,,,,,,,,,,,
,978530,In-country Study 2: Mexico,24,,,,,,,,,,,,,,,,
,978542,In-country Study 2: Argentina,24,,,,,,,,,,,,,,,,
,978543,In-country Study 2: Canada,24,,,,,,,,,,,,,,,,
,978620,In-country Study 2: Latino USA,24,,,,,,,,,,,,,,,,
,978911,In-country Study 2: Colombia,24,,,,,,,,,,,,,,,,
,131412,test,50,,,,,,,,,,,,,,,,
,13992,Aboriginal Sydney Now,6,0,,,,,,,,,,,,,,,
,79018,Advanced Commercial Law,6,0,,,,,,,,,,,,,,,
,79606,Advanced Taxation Law,6,0,,,,,,,,,,,,,,,
,31927,Application Development with .NET,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,36200,"Arguments, Evidence and Intuition",6,0,,0,0,0,0,0,,,,,,,,,
,79015,Banking Law,6,0,,,,,,,,,,,,,,,
,31249,Computer Graphics Rendering Techniques,6,0,,,,,,,,,,,,,,,
,48730,Cyber Security,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,23115,Economics for Business,6,0,,,,,,,,,,,,,,,
,79026,Estate Planning (UG),6,0,,,,,,,,,,,,,,,
,79013,Industrial and Labour Law,6,0,,,,,,,,,,,,,,,
,79006,Intellectual Property Commercialisation,6,0,,,,,,,,,,,,,,,
,79603,International Business Transactions and the Law,6,0,,,,,,,,,,,,,,,
,31261,Internetworking Project,6,0,,0,0,0,0,6,0,0,7,0,0,0,0,0,0
,70110,Introduction to Law,6,0,,,,,,,,,,,,,,,
,79011,Marketing Law,6,0,,,,,,,,,,,,,,,
,31030,Project,6,0,,,,,,,,,,,,,,,
,79027,Retirement Planning (UG),6,0,,,,,,,,,,,,,,,
,41113,Software Development Studio 1,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,41114,Software Development Studio 2,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,32011,Multilayer Switched Networks,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,41040,Introduction to Artificial Intelligence,6,,,,,,,,,,,,4,,,,
,41180,Emerging Topics in Cyber Security and Privacy,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,7
,32009,Advanced Routing Principles,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,41181,Information Security and Management,6,,,,,,,,,,,,,,,,4
,41182,System Security,6,,,,,,,,,,,,,,,,5
,41183,Privacy Preserving,6,,,,,,,,,,,,,,,,6
,41184,Secure Programming and Penetration Testing,6,,,,,,,,,,,,,,,,7
